date,mess_unit,vendor_name,category,amount,payment_mode,bill_no,transaction_id
2024-03-09,FACULTY-MESS,KRISHNA VEG SUPPLY,vegetables,9300.0,NEFT,BILL-20240309-1669,TXN01670
2024-03-09,FACULTY-MESS,GREEN FARM FRESH,vegetables,3200.0,RTGS,BILL-20240309-1670,TXN01671
2024-03-09,SPORTS-CANTEEN,ORGANIC GREENS CO,vegetables,4800.0,NEFT,BILL-20240309-1678,TXN01672
2024-03-09,HOSTEL-C,SARAVANA VEG TRADERS,vegetables,2100.0,NEFT,BILL-20240309-1664,TXN01673
2024-03-09,CAFE-CENTRAL,SARAVANA VEG TRADERS,vegetables,3100.0,NEFT,BILL-20240309-1674,TXN01674
2024-03-09,CAFE-CENTRAL,KRISHNA VEG SUPPLY,vegetables,3100.0,NEFT,BILL-20240309-1672,TXN01675
2024-03-09,CAFE-CENTRAL,GREEN FARM FRESH,vegetables,7200.0,NEFT,BILL-20240309-1673,TXN01676
2024-03-09,FACULTY-MESS,SARAVANA VEG TRADERS,vegetables,8900.0,NEFT,BILL-20240309-1671,TXN01677
2024-03-09,CDH-1,KRISHNA VEG SUPPLY,vegetables,9900.0,Cheque,BILL-20240309-1646,TXN01678
2024-03-09,SPORTS-CANTEEN,SARAVANA VEG TRADERS,vegetables,9200.0,RTGS,BILL-20240309-1677,TXN01679
2024-03-09,SPORTS-CANTEEN,GREEN FARM FRESH,vegetables,6700.0,NEFT,BILL-20240309-1676,TXN01680
2024-03-09,SPORTS-CANTEEN,KRISHNA VEG SUPPLY,vegetables,9000.0,NEFT,BILL-20240309-1675,TXN01681
2024-03-09,HOSTEL-C,GREEN FARM FRESH,vegetables,5500.0,RTGS,BILL-20240309-1663,TXN01682
2024-03-10,SPORTS-CANTEEN,METRO VEG HUB,vegetables,3400.0,RTGS,BILL-20240310-2010,TXN01683
2024-03-10,SPORTS-CANTEEN,METRO VEG HUB,vegetables,8300.0,Cheque,BILL-20240310-2007,TXN01684
2024-03-10,CDH-2,METRO VEG HUB,vegetables,5900.0,NEFT,BILL-20240310-2008,TXN01685
2024-03-10,HOSTEL-B,METRO VEG HUB,vegetables,11600.0,NEFT,BILL-20240310-2009,TXN01686
2024-03-13,CDH-2,AMUL DISTRIBUTOR TVM,dairy,17800.0,NEFT,BILL-20240313-1683,TXN01687
2024-03-13,CDH-2,MOTHER DAIRY AGENCY,dairy,13200.0,NEFT,BILL-20240313-1684,TXN01688
2024-03-13,CDH-3,AAVIN DAIRY SUPPLIES,dairy,11600.0,Cheque,BILL-20240313-1685,TXN01689
2024-03-13,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,15900.0,NEFT,BILL-20240313-1695,TXN01690
2024-03-13,CDH-3,MOTHER DAIRY AGENCY,dairy,14200.0,NEFT,BILL-20240313-1687,TXN01691
2024-03-13,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,8200.0,NEFT,BILL-20240313-1691,TXN01692
2024-03-13,HOSTEL-A,AMUL DISTRIBUTOR TVM,dairy,11700.0,RTGS,BILL-20240313-1689,TXN01693
2024-03-13,HOSTEL-A,MOTHER DAIRY AGENCY,dairy,14400.0,RTGS,BILL-20240313-1690,TXN01694
2024-03-13,HOSTEL-B,AMUL DISTRIBUTOR TVM,dairy,10800.0,NEFT,BILL-20240313-1692,TXN01695
2024-03-13,HOSTEL-B,MOTHER DAIRY AGENCY,dairy,10200.0,NEFT,BILL-20240313-1693,TXN01696
2024-03-13,CDH-2,AAVIN DAIRY SUPPLIES,dairy,9700.0,NEFT,BILL-20240313-1682,TXN01697
2024-03-13,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,17100.0,Cheque,BILL-20240313-1688,TXN01698
2024-03-13,CDH-3,AMUL DISTRIBUTOR TVM,dairy,11100.0,RTGS,BILL-20240313-1686,TXN01699
2024-03-13,CDH-1,MOTHER DAIRY AGENCY,dairy,7200.0,Cheque,BILL-20240313-1681,TXN01700
2024-03-13,CDH-1,AAVIN DAIRY SUPPLIES,dairy,11200.0,NEFT,BILL-20240313-1679,TXN01701
2024-03-13,FACULTY-MESS,MOTHER DAIRY AGENCY,dairy,16100.0,NEFT,BILL-20240313-1704,TXN01702
2024-03-13,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,21700.0,NEFT,BILL-20240313-1702,TXN01703
2024-03-13,HOSTEL-D,MOTHER DAIRY AGENCY,dairy,15400.0,NEFT,BILL-20240313-1701,TXN01704
2024-03-13,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,23800.0,NEFT,BILL-20240313-1699,TXN01705
2024-03-13,HOSTEL-C,NANDINI MILK DEPOT,dairy,15000.0,NEFT,BILL-20240313-1698,TXN01706
2024-03-13,FACULTY-MESS,AMUL DISTRIBUTOR TVM,dairy,7700.0,RTGS,BILL-20240313-1703,TXN01707
2024-03-13,SPORTS-CANTEEN,MOTHER DAIRY AGENCY,dairy,7600.0,NEFT,BILL-20240313-1712,TXN01708
2024-03-13,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,17200.0,NEFT,BILL-20240313-1706,TXN01709
2024-03-13,CAFE-CENTRAL,AMUL DISTRIBUTOR TVM,dairy,19800.0,NEFT,BILL-20240313-1707,TXN01710
2024-03-13,HOSTEL-D,AMUL DISTRIBUTOR TVM,dairy,17200.0,NEFT,BILL-20240313-1700,TXN01711
2024-03-13,CAFE-CENTRAL,NANDINI MILK DEPOT,dairy,14900.0,NEFT,BILL-20240313-1709,TXN01712
2024-03-13,CAFE-CENTRAL,MOTHER DAIRY AGENCY,dairy,7700.0,NEFT,BILL-20240313-1708,TXN01713
2024-03-13,HOSTEL-B,NANDINI MILK DEPOT,dairy,13200.0,NEFT,BILL-20240313-1694,TXN01714
2024-03-13,HOSTEL-C,MOTHER DAIRY AGENCY,dairy,5500.0,RTGS,BILL-20240313-1697,TXN01715
2024-03-13,HOSTEL-C,AMUL DISTRIBUTOR TVM,dairy,19100.0,NEFT,BILL-20240313-1696,TXN01716
2024-03-13,CDH-1,AMUL DISTRIBUTOR TVM,dairy,13400.0,Cheque,BILL-20240313-1680,TXN01717
2024-03-13,FACULTY-MESS,HERITAGE DAIRY CENTRE,dairy,9800.0,RTGS,BILL-20240313-1705,TXN01718
2024-03-13,SPORTS-CANTEEN,NANDINI MILK DEPOT,dairy,4100.0,Cheque,BILL-20240313-1713,TXN01719
2024-03-13,SPORTS-CANTEEN,AMUL DISTRIBUTOR TVM,dairy,18800.0,NEFT,BILL-20240313-1711,TXN01720
2024-03-13,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,23900.0,NEFT,BILL-20240313-1710,TXN01721
2024-03-17,CDH-2,AAVIN DAIRY SUPPLIES,dairy,11000.0,Cheque,BILL-20240317-1717,TXN01722
2024-03-17,CDH-2,MOTHER DAIRY AGENCY,dairy,10800.0,NEFT,BILL-20240317-1719,TXN01723
2024-03-17,CDH-3,AAVIN DAIRY SUPPLIES,dairy,13700.0,NEFT,BILL-20240317-1720,TXN01724
2024-03-17,CDH-2,AMUL DISTRIBUTOR TVM,dairy,10600.0,RTGS,BILL-20240317-1718,TXN01725
2024-03-17,CDH-3,MOTHER DAIRY AGENCY,dairy,9800.0,NEFT,BILL-20240317-1722,TXN01726
2024-03-17,HOSTEL-A,AMUL DISTRIBUTOR TVM,dairy,12200.0,NEFT,BILL-20240317-1724,TXN01727
2024-03-17,CDH-1,MOTHER DAIRY AGENCY,dairy,14400.0,NEFT,BILL-20240317-1716,TXN01728
2024-03-17,HOSTEL-A,MOTHER DAIRY AGENCY,dairy,12100.0,NEFT,BILL-20240317-1725,TXN01729
2024-03-17,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,16000.0,Cheque,BILL-20240317-1726,TXN01730
2024-03-17,HOSTEL-B,MOTHER DAIRY AGENCY,dairy,8400.0,NEFT,BILL-20240317-1728,TXN01731
2024-03-17,CDH-3,AMUL DISTRIBUTOR TVM,dairy,18800.0,NEFT,BILL-20240317-1721,TXN01732
2024-03-17,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,11700.0,NEFT,BILL-20240317-1723,TXN01733
2024-03-17,HOSTEL-B,AMUL DISTRIBUTOR TVM,dairy,18000.0,NEFT,BILL-20240317-1727,TXN01734
2024-03-17,CDH-1,AMUL DISTRIBUTOR TVM,dairy,18800.0,NEFT,BILL-20240317-1715,TXN01735
2024-03-17,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,20100.0,Cheque,BILL-20240317-1730,TXN01736
2024-03-17,HOSTEL-C,NANDINI MILK DEPOT,dairy,15000.0,RTGS,BILL-20240317-1733,TXN01737
2024-03-17,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,22900.0,NEFT,BILL-20240317-1734,TXN01738
2024-03-17,HOSTEL-D,AMUL DISTRIBUTOR TVM,dairy,15400.0,NEFT,BILL-20240317-1735,TXN01739
2024-03-17,CDH-1,AAVIN DAIRY SUPPLIES,dairy,14200.0,NEFT,BILL-20240317-1714,TXN01740
2024-03-17,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,11400.0,Cheque,BILL-20240317-1737,TXN01741
2024-03-17,FACULTY-MESS,AMUL DISTRIBUTOR TVM,dairy,11000.0,NEFT,BILL-20240317-1738,TXN01742
2024-03-17,FACULTY-MESS,MOTHER DAIRY AGENCY,dairy,12400.0,NEFT,BILL-20240317-1739,TXN01743
2024-03-17,CAFE-CENTRAL,MOTHER DAIRY AGENCY,dairy,6400.0,NEFT,BILL-20240317-1743,TXN01744
2024-03-17,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,13700.0,NEFT,BILL-20240317-1741,TXN01745
2024-03-17,HOSTEL-D,MOTHER DAIRY AGENCY,dairy,6700.0,NEFT,BILL-20240317-1736,TXN01746
2024-03-17,CAFE-CENTRAL,NANDINI MILK DEPOT,dairy,12200.0,RTGS,BILL-20240317-1744,TXN01747
2024-03-17,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,11500.0,NEFT,BILL-20240317-1745,TXN01748
2024-03-17,SPORTS-CANTEEN,AMUL DISTRIBUTOR TVM,dairy,7000.0,NEFT,BILL-20240317-1746,TXN01749
2024-03-17,SPORTS-CANTEEN,MOTHER DAIRY AGENCY,dairy,7700.0,Cheque,BILL-20240317-1747,TXN01750
2024-03-17,HOSTEL-C,MOTHER DAIRY AGENCY,dairy,13200.0,NEFT,BILL-20240317-1732,TXN01751
2024-03-17,FACULTY-MESS,HERITAGE DAIRY CENTRE,dairy,8300.0,Cheque,BILL-20240317-1740,TXN01752
2024-03-17,SPORTS-CANTEEN,NANDINI MILK DEPOT,dairy,5200.0,NEFT,BILL-20240317-1748,TXN01753
2024-03-17,HOSTEL-C,AMUL DISTRIBUTOR TVM,dairy,10000.0,NEFT,BILL-20240317-1731,TXN01754
2024-03-17,HOSTEL-B,NANDINI MILK DEPOT,dairy,14700.0,NEFT,BILL-20240317-1729,TXN01755
2024-03-17,CAFE-CENTRAL,AMUL DISTRIBUTOR TVM,dairy,10000.0,Cheque,BILL-20240317-1742,TXN01756
2024-03-21,CDH-3,AAVIN DAIRY SUPPLIES,dairy,20900.0,NEFT,BILL-20240321-1755,TXN01757
2024-03-21,CDH-3,AMUL DISTRIBUTOR TVM,dairy,18700.0,NEFT,BILL-20240321-1756,TXN01758
2024-03-21,CDH-1,AAVIN DAIRY SUPPLIES,dairy,20600.0,NEFT,BILL-20240321-1749,TXN01759
2024-03-21,CDH-2,AMUL DISTRIBUTOR TVM,dairy,18900.0,NEFT,BILL-20240321-1753,TXN01760
2024-03-21,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,19800.0,NEFT,BILL-20240321-1758,TXN01761
2024-03-21,HOSTEL-B,MOTHER DAIRY AGENCY,dairy,11100.0,Cheque,BILL-20240321-1763,TXN01762
2024-03-21,HOSTEL-A,MOTHER DAIRY AGENCY,dairy,11500.0,NEFT,BILL-20240321-1760,TXN01763
2024-03-21,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,12700.0,RTGS,BILL-20240321-1761,TXN01764
2024-03-21,HOSTEL-B,AMUL DISTRIBUTOR TVM,dairy,9700.0,NEFT,BILL-20240321-1762,TXN01765
2024-03-21,HOSTEL-B,NANDINI MILK DEPOT,dairy,5900.0,Cheque,BILL-20240321-1764,TXN01766
2024-03-21,CDH-3,MOTHER DAIRY AGENCY,dairy,15500.0,NEFT,BILL-20240321-1757,TXN01767
2024-03-21,HOSTEL-A,AMUL DISTRIBUTOR TVM,dairy,11300.0,NEFT,BILL-20240321-1759,TXN01768
2024-03-21,CDH-2,AAVIN DAIRY SUPPLIES,dairy,11700.0,NEFT,BILL-20240321-1752,TXN01769
2024-03-21,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,16000.0,NEFT,BILL-20240321-1776,TXN01770
2024-03-21,CDH-1,AMUL DISTRIBUTOR TVM,dairy,9200.0,NEFT,BILL-20240321-1750,TXN01771
2024-03-21,FACULTY-MESS,MOTHER DAIRY AGENCY,dairy,14800.0,NEFT,BILL-20240321-1774,TXN01772
2024-03-21,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,9700.0,RTGS,BILL-20240321-1769,TXN01773
2024-03-21,HOSTEL-D,MOTHER DAIRY AGENCY,dairy,12300.0,NEFT,BILL-20240321-1771,TXN01774
2024-03-21,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,18100.0,NEFT,BILL-20240321-1772,TXN01775
2024-03-21,FACULTY-MESS,AMUL DISTRIBUTOR TVM,dairy,18700.0,RTGS,BILL-20240321-1773,TXN01776
2024-03-21,FACULTY-MESS,HERITAGE DAIRY CENTRE,dairy,10100.0,Cheque,BILL-20240321-1775,TXN01777
2024-03-21,CDH-1,MOTHER DAIRY AGENCY,dairy,6300.0,NEFT,BILL-20240321-1751,TXN01778
2024-03-21,HOSTEL-C,NANDINI MILK DEPOT,dairy,5200.0,NEFT,BILL-20240321-1768,TXN01779
2024-03-21,CAFE-CENTRAL,AMUL DISTRIBUTOR TVM,dairy,12600.0,NEFT,BILL-20240321-1777,TXN01780
2024-03-21,HOSTEL-D,AMUL DISTRIBUTOR TVM,dairy,12000.0,NEFT,BILL-20240321-1770,TXN01781
2024-03-21,CAFE-CENTRAL,MOTHER DAIRY AGENCY,dairy,11400.0,RTGS,BILL-20240321-1778,TXN01782
2024-03-21,CAFE-CENTRAL,NANDINI MILK DEPOT,dairy,12900.0,RTGS,BILL-20240321-1779,TXN01783
2024-03-21,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,11900.0,NEFT,BILL-20240321-1780,TXN01784
2024-03-21,SPORTS-CANTEEN,AMUL DISTRIBUTOR TVM,dairy,18300.0,NEFT,BILL-20240321-1781,TXN01785
2024-03-21,SPORTS-CANTEEN,MOTHER DAIRY AGENCY,dairy,9200.0,NEFT,BILL-20240321-1782,TXN01786
2024-03-21,HOSTEL-C,MOTHER DAIRY AGENCY,dairy,15700.0,NEFT,BILL-20240321-1767,TXN01787
2024-03-21,CDH-2,MOTHER DAIRY AGENCY,dairy,12200.0,NEFT,BILL-20240321-1754,TXN01788
2024-03-21,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,21600.0,NEFT,BILL-20240321-1765,TXN01789
2024-03-21,HOSTEL-C,AMUL DISTRIBUTOR TVM,dairy,12900.0,NEFT,BILL-20240321-1766,TXN01790
2024-03-21,SPORTS-CANTEEN,NANDINI MILK DEPOT,dairy,7300.0,Cheque,BILL-20240321-1783,TXN01791
2024-03-22,CDH-3,FRESH BIRD SUPPLIERS,chicken,10000.0,RTGS,BILL-20240322-2015,TXN01792
2024-03-22,CDH-1,FRESH BIRD SUPPLIERS,chicken,3500.0,Cheque,BILL-20240322-2014,TXN01793
2024-03-22,HOSTEL-B,FRESH BIRD SUPPLIERS,chicken,4000.0,Cheque,BILL-20240322-2012,TXN01794
2024-03-22,CDH-1,FRESH BIRD SUPPLIERS,chicken,9900.0,NEFT,BILL-20240322-2013,TXN01795
2024-03-25,CDH-3,AAVIN DAIRY SUPPLIES,dairy,15700.0,NEFT,BILL-20240325-1801,TXN01796
2024-03-25,CDH-1,PADMAVATHI GRAIN STORE,grains,33600.0,NEFT,BILL-20240325-1790,TXN01797
2024-03-25,CDH-2,BROILER FRESH DEPOT,chicken,10700.0,NEFT,BILL-20240325-1792,TXN01798
2024-03-25,CDH-2,NAIR POULTRY FARM,chicken,7300.0,NEFT,BILL-20240325-1793,TXN01799
2024-03-25,CDH-2,MEAT POINT TRADERS,chicken,11400.0,NEFT,BILL-20240325-1794,TXN01800
2024-03-25,CDH-2,AAVIN DAIRY SUPPLIES,dairy,35800.0,NEFT,BILL-20240325-1795,TXN01801
2024-03-25,CDH-2,KAVERI RICE MILLS,grains,17800.0,NEFT,BILL-20240325-1796,TXN01802
2024-03-25,CDH-2,PADMAVATHI GRAIN STORE,grains,38800.0,NEFT,BILL-20240325-1797,TXN01803
2024-03-25,CDH-3,CHICKEN KING SUPPLIERS,chicken,19900.0,RTGS,BILL-20240325-1798,TXN01804
2024-03-25,CDH-3,BROILER FRESH DEPOT,chicken,9200.0,NEFT,BILL-20240325-1799,TXN01805
2024-03-25,CDH-2,CHICKEN KING SUPPLIERS,chicken,17500.0,NEFT,BILL-20240325-1791,TXN01806
2024-03-25,CDH-3,NAIR POULTRY FARM,chicken,14800.0,Cheque,BILL-20240325-1800,TXN01807
2024-03-25,CDH-3,KAVERI RICE MILLS,grains,44000.0,NEFT,BILL-20240325-1802,TXN01808
2024-03-25,HOSTEL-B,AAVIN DAIRY SUPPLIES,dairy,24200.0,NEFT,BILL-20240325-1813,TXN01809
2024-03-25,HOSTEL-B,BROILER FRESH DEPOT,chicken,23100.0,NEFT,BILL-20240325-1811,TXN01810
2024-03-25,HOSTEL-A,PADMAVATHI GRAIN STORE,grains,18500.0,RTGS,BILL-20240325-1809,TXN01811
2024-03-25,HOSTEL-A,KAVERI RICE MILLS,grains,54000.0,NEFT,BILL-20240325-1808,TXN01812
2024-03-25,HOSTEL-B,CHICKEN KING SUPPLIERS,chicken,13700.0,Cheque,BILL-20240325-1810,TXN01813
2024-03-25,HOSTEL-A,AAVIN DAIRY SUPPLIES,dairy,14200.0,Cheque,BILL-20240325-1807,TXN01814
2024-03-25,HOSTEL-A,NAIR POULTRY FARM,chicken,19100.0,RTGS,BILL-20240325-1806,TXN01815
2024-03-25,HOSTEL-A,BROILER FRESH DEPOT,chicken,19100.0,Cheque,BILL-20240325-1805,TXN01816
2024-03-25,HOSTEL-A,CHICKEN KING SUPPLIERS,chicken,28600.0,NEFT,BILL-20240325-1804,TXN01817
2024-03-25,CDH-3,PADMAVATHI GRAIN STORE,grains,42000.0,NEFT,BILL-20240325-1803,TXN01818
2024-03-25,CDH-1,KAVERI RICE MILLS,grains,37900.0,RTGS,BILL-20240325-1789,TXN01819
2024-03-25,HOSTEL-B,KAVERI RICE MILLS,grains,51100.0,NEFT,BILL-20240325-1814,TXN01820
2024-03-25,CDH-1,AAVIN DAIRY SUPPLIES,dairy,21500.0,Cheque,BILL-20240325-1788,TXN01821
2024-03-25,HOSTEL-B,NAIR POULTRY FARM,chicken,15000.0,RTGS,BILL-20240325-1812,TXN01822
2024-03-25,CDH-1,NAIR POULTRY FARM,chicken,17000.0,NEFT,BILL-20240325-1786,TXN01823
2024-03-25,FACULTY-MESS,PADMAVATHI GRAIN STORE,grains,31600.0,NEFT,BILL-20240325-1835,TXN01824
2024-03-25,CAFE-CENTRAL,PADMAVATHI GRAIN STORE,grains,33800.0,NEFT,BILL-20240325-1841,TXN01825
2024-03-25,FACULTY-MESS,AAVIN DAIRY SUPPLIES,dairy,26700.0,NEFT,BILL-20240325-1833,TXN01826
2024-03-25,FACULTY-MESS,GOLDEN POULTRY HOUSE,chicken,27000.0,NEFT,BILL-20240325-1832,TXN01827
2024-03-25,FACULTY-MESS,BROILER FRESH DEPOT,chicken,26600.0,Cheque,BILL-20240325-1830,TXN01828
2024-03-25,FACULTY-MESS,CHICKEN KING SUPPLIERS,chicken,27100.0,NEFT,BILL-20240325-1829,TXN01829
2024-03-25,HOSTEL-D,PADMAVATHI GRAIN STORE,grains,23300.0,Cheque,BILL-20240325-1828,TXN01830
2024-03-25,CAFE-CENTRAL,CHICKEN KING SUPPLIERS,chicken,29700.0,NEFT,BILL-20240325-1836,TXN01831
2024-03-25,HOSTEL-D,KAVERI RICE MILLS,grains,34000.0,RTGS,BILL-20240325-1827,TXN01832
2024-03-25,HOSTEL-C,PADMAVATHI GRAIN STORE,grains,41800.0,NEFT,BILL-20240325-1822,TXN01833
2024-03-25,HOSTEL-D,BROILER FRESH DEPOT,chicken,26900.0,NEFT,BILL-20240325-1824,TXN01834
2024-03-25,HOSTEL-D,CHICKEN KING SUPPLIERS,chicken,27500.0,NEFT,BILL-20240325-1823,TXN01835
2024-03-25,HOSTEL-C,KAVERI RICE MILLS,grains,33600.0,NEFT,BILL-20240325-1821,TXN01836
2024-03-25,HOSTEL-C,AAVIN DAIRY SUPPLIES,dairy,29500.0,NEFT,BILL-20240325-1820,TXN01837
2024-03-25,HOSTEL-C,MEAT POINT TRADERS,chicken,12800.0,NEFT,BILL-20240325-1819,TXN01838
2024-03-25,CDH-1,MEAT POINT TRADERS,chicken,21100.0,Cheque,BILL-20240325-1787,TXN01839
2024-03-25,HOSTEL-D,AAVIN DAIRY SUPPLIES,dairy,32300.0,Cheque,BILL-20240325-1826,TXN01840
2024-03-25,CAFE-CENTRAL,BROILER FRESH DEPOT,chicken,13000.0,RTGS,BILL-20240325-1837,TXN01841
2024-03-25,HOSTEL-D,NAIR POULTRY FARM,chicken,18800.0,Cheque,BILL-20240325-1825,TXN01842
2024-03-25,CAFE-CENTRAL,AAVIN DAIRY SUPPLIES,dairy,25900.0,Cheque,BILL-20240325-1839,TXN01843
2024-03-25,CDH-1,BROILER FRESH DEPOT,chicken,20600.0,NEFT,BILL-20240325-1785,TXN01844
2024-03-25,CDH-1,CHICKEN KING SUPPLIERS,chicken,26300.0,RTGS,BILL-20240325-1784,TXN01845
2024-03-25,HOSTEL-B,PADMAVATHI GRAIN STORE,grains,23100.0,NEFT,BILL-20240325-1815,TXN01846
2024-03-25,CAFE-CENTRAL,NAIR POULTRY FARM,chicken,6500.0,Cheque,BILL-20240325-1838,TXN01847
2024-03-25,HOSTEL-C,BROILER FRESH DEPOT,chicken,12300.0,NEFT,BILL-20240325-1817,TXN01848
2024-03-25,FACULTY-MESS,KAVERI RICE MILLS,grains,39000.0,NEFT,BILL-20240325-1834,TXN01849
2024-03-25,SPORTS-CANTEEN,PADMAVATHI GRAIN STORE,grains,13300.0,RTGS,BILL-20240325-1848,TXN01850
2024-03-25,SPORTS-CANTEEN,KAVERI RICE MILLS,grains,59700.0,NEFT,BILL-20240325-1847,TXN01851
2024-03-25,HOSTEL-C,CHICKEN KING SUPPLIERS,chicken,28400.0,NEFT,BILL-20240325-1816,TXN01852
2024-03-25,SPORTS-CANTEEN,MEAT POINT TRADERS,chicken,16000.0,NEFT,BILL-20240325-1845,TXN01853
2024-03-25,SPORTS-CANTEEN,NAIR POULTRY FARM,chicken,20000.0,Cheque,BILL-20240325-1844,TXN01854
2024-03-25,SPORTS-CANTEEN,BROILER FRESH DEPOT,chicken,7700.0,NEFT,BILL-20240325-1843,TXN01855
2024-03-25,SPORTS-CANTEEN,CHICKEN KING SUPPLIERS,chicken,24200.0,NEFT,BILL-20240325-1842,TXN01856
2024-03-25,HOSTEL-C,NAIR POULTRY FARM,chicken,9000.0,NEFT,BILL-20240325-1818,TXN01857
2024-03-25,FACULTY-MESS,NAIR POULTRY FARM,chicken,9700.0,NEFT,BILL-20240325-1831,TXN01858
2024-03-25,SPORTS-CANTEEN,AAVIN DAIRY SUPPLIES,dairy,11800.0,NEFT,BILL-20240325-1846,TXN01859
2024-03-25,CAFE-CENTRAL,KAVERI RICE MILLS,grains,44100.0,NEFT,BILL-20240325-1840,TXN01860
2024-03-29,HOSTEL-B,NAIR POULTRY FARM,chicken,17900.0,NEFT,BILL-20240329-1865,TXN01861
2024-03-29,CDH-3,CHICKEN KING SUPPLIERS,chicken,28600.0,RTGS,BILL-20240329-1857,TXN01862
2024-03-29,CDH-3,BROILER FRESH DEPOT,chicken,20700.0,NEFT,BILL-20240329-1858,TXN01863
2024-03-29,CDH-3,NAIR POULTRY FARM,chicken,18100.0,RTGS,BILL-20240329-1859,TXN01864
2024-03-29,HOSTEL-A,NAIR POULTRY FARM,chicken,20600.0,NEFT,BILL-20240329-1862,TXN01865
2024-03-29,HOSTEL-A,BROILER FRESH DEPOT,chicken,6800.0,NEFT,BILL-20240329-1861,TXN01866
2024-03-29,HOSTEL-B,CHICKEN KING SUPPLIERS,chicken,25900.0,NEFT,BILL-20240329-1863,TXN01867
2024-03-29,CDH-2,MEAT POINT TRADERS,chicken,18600.0,NEFT,BILL-20240329-1856,TXN01868
2024-03-29,CDH-2,NAIR POULTRY FARM,chicken,11900.0,RTGS,BILL-20240329-1855,TXN01869
2024-03-29,HOSTEL-A,CHICKEN KING SUPPLIERS,chicken,25000.0,NEFT,BILL-20240329-1860,TXN01870
2024-03-29,CDH-2,BROILER FRESH DEPOT,chicken,9900.0,NEFT,BILL-20240329-1854,TXN01871
2024-03-29,FACULTY-MESS,NAIR POULTRY FARM,chicken,13500.0,NEFT,BILL-20240329-1875,TXN01872
2024-03-29,CDH-1,MEAT POINT TRADERS,chicken,16300.0,NEFT,BILL-20240329-1852,TXN01873
2024-03-29,FACULTY-MESS,CHICKEN KING SUPPLIERS,chicken,19300.0,NEFT,BILL-20240329-1873,TXN01874
2024-03-29,HOSTEL-C,MEAT POINT TRADERS,chicken,7400.0,NEFT,BILL-20240329-1869,TXN01875
2024-03-29,HOSTEL-D,CHICKEN KING SUPPLIERS,chicken,18000.0,NEFT,BILL-20240329-1870,TXN01876
2024-03-29,HOSTEL-D,BROILER FRESH DEPOT,chicken,20200.0,NEFT,BILL-20240329-1871,TXN01877
2024-03-29,HOSTEL-D,NAIR POULTRY FARM,chicken,13700.0,Cheque,BILL-20240329-1872,TXN01878
2024-03-29,CDH-2,CHICKEN KING SUPPLIERS,chicken,17000.0,NEFT,BILL-20240329-1853,TXN01879
2024-03-29,FACULTY-MESS,BROILER FRESH DEPOT,chicken,14000.0,NEFT,BILL-20240329-1874,TXN01880
2024-03-29,SPORTS-CANTEEN,NAIR POULTRY FARM,chicken,13700.0,NEFT,BILL-20240329-1882,TXN01881
2024-03-29,FACULTY-MESS,GOLDEN POULTRY HOUSE,chicken,15300.0,NEFT,BILL-20240329-1876,TXN01882
2024-03-29,CAFE-CENTRAL,CHICKEN KING SUPPLIERS,chicken,17700.0,NEFT,BILL-20240329-1877,TXN01883
2024-03-29,HOSTEL-C,NAIR POULTRY FARM,chicken,8700.0,RTGS,BILL-20240329-1868,TXN01884
2024-03-29,CAFE-CENTRAL,NAIR POULTRY FARM,chicken,20200.0,NEFT,BILL-20240329-1879,TXN01885
2024-03-29,SPORTS-CANTEEN,CHICKEN KING SUPPLIERS,chicken,26400.0,NEFT,BILL-20240329-1880,TXN01886
2024-03-29,SPORTS-CANTEEN,BROILER FRESH DEPOT,chicken,10600.0,NEFT,BILL-20240329-1881,TXN01887
2024-03-29,HOSTEL-C,BROILER FRESH DEPOT,chicken,9500.0,NEFT,BILL-20240329-1867,TXN01888
2024-03-29,HOSTEL-C,CHICKEN KING SUPPLIERS,chicken,14100.0,RTGS,BILL-20240329-1866,TXN01889
2024-03-29,SPORTS-CANTEEN,MEAT POINT TRADERS,chicken,22900.0,NEFT,BILL-20240329-1883,TXN01890
