date,amount,vendor,classes
2023-07-04,10586.27,Daily Fresh Milk,CANTEEN
2023-07-04,1052.34,Baker Choice,CANTEEN
2023-07-04,12691.29,Amma Vegitables,GUEST HOUSE
2023-07-04,2245.11,General Provision Store,GUEST HOUSE
2023-07-04,12064.41,Clean & Clear Services,GUEST HOUSE
2023-07-04,510.58,C H M Traders Nandini,MESS 1
2023-07-04,1175.43,Milan Agencies,MESS 1
2023-07-04,2964.94,City Meat Center,MESS 2
2023-07-05,2340.21,Daily Fresh Milk,CANTEEN
2023-07-05,479.41,Baker Choice,CANTEEN
2023-07-05,2870.98,Clean & Clear Services,GUEST HOUSE
2023-07-05,583.5,Daily Fresh Milk,MESS 1
2023-07-05,3607.8,Baker Choice,MESS 1
2023-07-05,1320.32,General Provision Store,MESS 2
2023-07-05,4284.22,Daily Fresh Milk,MESS 2
2023-07-05,2736.5,Milan Agencies,MESS 2
2023-07-06,1223.73,Spice World,CANTEEN
2023-07-06,3319.97,Wholesale Flour,CANTEEN
2023-07-06,10147.1,Spice World,GUEST HOUSE
2023-07-06,21225.42,Wholesale Flour,GUEST HOUSE
2023-07-06,1912.17,Spice World,MESS 1
2023-07-06,3622.56,Wholesale Flour,MESS 1
2023-07-06,1276.42,Daily Fresh Milk,MESS 2
2023-07-06,5518.51,Baker Choice,MESS 2
2023-07-07,3551.88,Spice World,CANTEEN
2023-07-07,953.1,Wholesale Flour,CANTEEN
2023-07-07,7812.07,C H M Traders Nandini,GUEST HOUSE
2023-07-07,492.38,Milan Agencies,GUEST HOUSE
2023-07-07,2259.84,C H M Traders Nandini,MESS 1
2023-07-07,10779.1,Milan Agencies,MESS 1
2023-07-07,2991.69,Priya Vegitables Chalai,MESS 2
2023-07-07,670.01,Amma Vegitables,MESS 2
2023-07-08,1091.71,Daily Fresh Milk,CANTEEN
2023-07-08,5168.99,Baker Choice,CANTEEN
2023-07-08,609.49,C H M Traders Nandini,GUEST HOUSE
2023-07-08,670.3,Milan Agencies,GUEST HOUSE
2023-07-08,745.29,Daily Fresh Milk,MESS 1
2023-07-08,1053.73,Baker Choice,MESS 1
2023-07-08,527.01,Green Leaf Salads,MESS 2
2023-07-09,7805.36,Priya Vegitables Chalai,CANTEEN
2023-07-09,1375.65,Amma Vegitables,CANTEEN
2023-07-09,8076.34,Daily Fresh Milk,GUEST HOUSE
2023-07-09,2542.3,Baker Choice,GUEST HOUSE
2023-07-09,3651.42,Farm Fresh Poultry,MESS 1
2023-07-09,2136.77,Spice World,MESS 2
2023-07-09,2682.94,Wholesale Flour,MESS 2
2023-07-10,4510.14,Farm Fresh Poultry,CANTEEN
2023-07-10,9963.73,Clean & Clear Services,CANTEEN
2023-07-10,3384.9,Priya Vegitables Chalai,GUEST HOUSE
2023-07-10,5207.49,Farm Fresh Poultry,GUEST HOUSE
2023-07-10,3007.76,Spice World,MESS 1
2023-07-10,7041.06,Green Leaf Salads,MESS 1
2023-07-10,3998.06,Blue Water Supplies,MESS 1
2023-07-10,1217.26,C H M Traders Nandini,MESS 2
2023-07-10,4664.25,Milan Agencies,MESS 2
2023-07-11,8247.81,Green Leaf Salads,CANTEEN
2023-07-11,617.51,Blue Water Supplies,CANTEEN
2023-07-11,2322.45,Clean & Clear Services,CANTEEN
2023-07-11,1043.85,C H M Traders Nandini,GUEST HOUSE
2023-07-11,1249.77,Milan Agencies,GUEST HOUSE
2023-07-11,8644.04,Green Leaf Salads,MESS 1
2023-07-11,14176.41,Milan Agencies,MESS 1
2023-07-11,9336.59,Spice World,MESS 2
2023-07-11,3921.02,Wholesale Flour,MESS 2
2023-07-12,4548.99,Spice World,CANTEEN
2023-07-12,1282.19,Wholesale Flour,CANTEEN
2023-07-12,2103.42,Farm Fresh Poultry,GUEST HOUSE
2023-07-12,1291.39,Milan Agencies,GUEST HOUSE
2023-07-12,13419.58,Farm Fresh Poultry,MESS 1
2023-07-12,1470.48,Priya Vegitables Chalai,MESS 2
2023-07-12,822.3,Amma Vegitables,MESS 2
2023-07-13,5178.77,Daily Fresh Milk,CANTEEN
2023-07-13,7237.54,Green Leaf Salads,CANTEEN
2023-07-13,3423.86,Priya Vegitables Chalai,GUEST HOUSE
2023-07-13,7135.89,Amma Vegitables,GUEST HOUSE
2023-07-13,4936.22,Priya Vegitables Chalai,MESS 1
2023-07-13,3010.12,Amma Vegitables,MESS 1
2023-07-13,96482.4,Spice World,MESS 2
2023-07-13,7127.3,Priya Vegitables Chalai,MESS 2
2023-07-14,921.64,Priya Vegitables Chalai,CANTEEN
2023-07-14,11831.75,Amma Vegitables,CANTEEN
2023-07-14,7432.65,Spice World,GUEST HOUSE
2023-07-14,9176.19,Wholesale Flour,GUEST HOUSE
2023-07-14,1311.47,Blue Water Supplies,MESS 1
2023-07-14,1301.3,Spice World,MESS 2
2023-07-14,2876.22,Wholesale Flour,MESS 2
2023-07-15,6166.43,C H M Traders Nandini,CANTEEN
2023-07-15,2089.09,Milan Agencies,CANTEEN
2023-07-15,3983.15,Daily Fresh Milk,GUEST HOUSE
2023-07-15,1195.42,Baker Choice,GUEST HOUSE
2023-07-15,1871.42,Priya Vegitables Chalai,MESS 1
2023-07-15,3278.86,Wholesale Flour,MESS 2
2023-07-16,3404.9,Daily Fresh Milk,CANTEEN
2023-07-16,1601.85,Baker Choice,CANTEEN
2023-07-16,3749.72,Priya Vegitables Chalai,GUEST HOUSE
2023-07-16,2636.93,Priya Vegitables Chalai,MESS 1
2023-07-16,6661.12,Amma Vegitables,MESS 1
2023-07-16,204.12,Daily Fresh Milk,MESS 2
2023-07-16,604.71,Baker Choice,MESS 2
2023-07-17,1543.01,Daily Fresh Milk,CANTEEN
2023-07-17,2235.76,Baker Choice,CANTEEN
2023-07-17,13301.1,C H M Traders Nandini,GUEST HOUSE
2023-07-17,308.62,Baker Choice,GUEST HOUSE
2023-07-17,58645.77,Daily Fresh Milk,MESS 1
2023-07-17,1749.54,Baker Choice,MESS 1
2023-07-17,1490.89,C H M Traders Nandini,MESS 2
2023-07-17,5943.09,Milan Agencies,MESS 2
2023-07-18,7197.79,Daily Fresh Milk,CANTEEN
2023-07-18,321.43,Baker Choice,CANTEEN
2023-07-18,3208.02,C H M Traders Nandini,GUEST HOUSE
2023-07-18,2881.33,Milan Agencies,GUEST HOUSE
2023-07-18,792.64,Green Leaf Salads,MESS 1
2023-07-18,10662.81,Blue Water Supplies,MESS 1
2023-07-18,1602.42,Priya Vegitables Chalai,MESS 2
2023-07-18,2462.1,Amma Vegitables,MESS 2
2023-07-19,3252.64,Daily Fresh Milk,CANTEEN
2023-07-19,4002.19,Baker Choice,CANTEEN
2023-07-19,4702.96,Baker Choice,GUEST HOUSE
2023-07-19,277.77,General Provision Store,GUEST HOUSE
2023-07-19,1154.66,C H M Traders Nandini,MESS 1
2023-07-19,5236.52,Milan Agencies,MESS 1
2023-07-19,541.94,City Meat Center,MESS 2
2023-07-20,2483.73,Green Leaf Salads,CANTEEN
2023-07-20,6485.6,Priya Vegitables Chalai,GUEST HOUSE
2023-07-20,1118.44,Amma Vegitables,GUEST HOUSE
2023-07-20,1895.1,City Meat Center,MESS 1
2023-07-20,53540.07,Wholesale Flour,MESS 2
2023-07-20,8185.7,Amma Vegitables,MESS 2
2023-07-21,278.61,Wholesale Flour,CANTEEN
2023-07-21,4236.13,Priya Vegitables Chalai,CANTEEN
2023-07-21,13794.06,Daily Fresh Milk,GUEST HOUSE
2023-07-21,1130.38,Amma Vegitables,GUEST HOUSE
2023-07-21,1911.89,Clean & Clear Services,GUEST HOUSE
2023-07-21,4327.49,Daily Fresh Milk,MESS 1
2023-07-21,3418.58,Baker Choice,MESS 1
2023-07-21,2046.89,Daily Fresh Milk,MESS 2
2023-07-21,13668.42,Wholesale Flour,MESS 2
2023-07-21,4099.18,Milan Agencies,MESS 2
2023-07-22,34157.35,Priya Vegitables Chalai,CANTEEN
2023-07-22,18864.39,Amma Vegitables,CANTEEN
2023-07-22,3555.56,Daily Fresh Milk,GUEST HOUSE
2023-07-22,22342.42,Baker Choice,GUEST HOUSE
2023-07-22,5079.34,Priya Vegitables Chalai,MESS 1
2023-07-22,586.86,Amma Vegitables,MESS 1
2023-07-22,3518.38,C H M Traders Nandini,MESS 2
2023-07-22,2505.56,Milan Agencies,MESS 2
2023-07-23,1943.38,Daily Fresh Milk,CANTEEN
2023-07-23,24563.58,Baker Choice,CANTEEN
2023-07-23,1220.39,Priya Vegitables Chalai,GUEST HOUSE
2023-07-23,7892.78,Amma Vegitables,GUEST HOUSE
2023-07-23,1547.82,Spice World,MESS 1
2023-07-23,1343.7,Wholesale Flour,MESS 1
2023-07-23,630.39,C H M Traders Nandini,MESS 2
2023-07-24,3047.77,Spice World,CANTEEN
2023-07-24,4231.68,Wholesale Flour,CANTEEN
2023-07-24,14208.27,C H M Traders Nandini,GUEST HOUSE
2023-07-24,2520.65,Clean & Clear Services,GUEST HOUSE
2023-07-24,3086.05,Wholesale Flour,MESS 1
2023-07-24,7457.77,City Meat Center,MESS 2
2023-07-25,1248.5,Daily Fresh Milk,CANTEEN
2023-07-25,3021.02,Farm Fresh Poultry,CANTEEN
2023-07-25,1317.02,Spice World,GUEST HOUSE
2023-07-25,15858.9,Daily Fresh Milk,GUEST HOUSE
2023-07-25,2222.45,Amma Vegitables,GUEST HOUSE
2023-07-25,2034.37,Daily Fresh Milk,MESS 1
2023-07-25,11072.28,Baker Choice,MESS 1
2023-07-25,4304.96,Wholesale Flour,MESS 2
2023-07-25,1482.56,Priya Vegitables Chalai,MESS 2
2023-07-25,2139.55,Clean & Clear Services,MESS 2
2023-07-26,21931.47,Amma Vegitables,CANTEEN
2023-07-26,8677.48,Milan Agencies,CANTEEN
2023-07-26,4438.77,Clean & Clear Services,CANTEEN
2023-07-26,1134.21,Priya Vegitables Chalai,GUEST HOUSE
2023-07-26,73336.33,Amma Vegitables,GUEST HOUSE
2023-07-26,2721.17,Spice World,MESS 1
2023-07-26,1675.72,Baker Choice,MESS 1
2023-07-26,1564.41,Farm Fresh Poultry,MESS 1
2023-07-26,6203.8,Daily Fresh Milk,MESS 2
2023-07-26,836.37,Baker Choice,MESS 2
2023-07-27,6165.25,Spice World,CANTEEN
2023-07-27,2752.02,Wholesale Flour,CANTEEN
2023-07-27,3006.03,C H M Traders Nandini,GUEST HOUSE
2023-07-27,2762.3,Milan Agencies,GUEST HOUSE
2023-07-27,1253.79,Spice World,MESS 1
2023-07-27,2158.4,Wholesale Flour,MESS 1
2023-07-27,6977.72,Green Leaf Salads,MESS 2
2023-07-27,536.13,Farm Fresh Poultry,MESS 2
2023-07-28,2897.93,Daily Fresh Milk,CANTEEN
2023-07-28,12159.09,Baker Choice,CANTEEN
2023-07-28,7137.3,Daily Fresh Milk,GUEST HOUSE
2023-07-28,9795.11,Baker Choice,GUEST HOUSE
2023-07-28,2149.93,C H M Traders Nandini,MESS 1
2023-07-28,2968.28,Milan Agencies,MESS 1
2023-07-28,6251.93,Priya Vegitables Chalai,MESS 2
2023-07-28,3277.51,Amma Vegitables,MESS 2
2023-07-29,9231.92,Priya Vegitables Chalai,CANTEEN
2023-07-29,1815.97,Amma Vegitables,CANTEEN
2023-07-29,2017.77,Daily Fresh Milk,GUEST HOUSE
2023-07-29,6111.14,Clean & Clear Services,GUEST HOUSE
2023-07-29,9218.89,C H M Traders Nandini,MESS 1
2023-07-29,14398.52,Milan Agencies,MESS 1
2023-07-29,2388.74,Blue Water Supplies,MESS 2
2023-07-30,999.88,Daily Fresh Milk,CANTEEN
2023-07-30,3298.51,Baker Choice,CANTEEN
2023-07-30,2279.91,Baker Choice,GUEST HOUSE
2023-07-30,8763.68,Amma Vegitables,GUEST HOUSE
2023-07-30,24020.47,C H M Traders Nandini,MESS 1
2023-07-30,6395.19,General Provision Store,MESS 1
2023-07-30,27505.11,C H M Traders Nandini,MESS 2
2023-07-30,2605.13,Milan Agencies,MESS 2
2023-07-31,1978.28,C H M Traders Nandini,CANTEEN
2023-07-31,1911.02,Milan Agencies,CANTEEN
2023-07-31,15549.83,Wholesale Flour,GUEST HOUSE
2023-07-31,2192.51,Blue Water Supplies,GUEST HOUSE
2023-07-31,1734.5,General Provision Store,GUEST HOUSE
2023-07-31,12436.93,Blue Water Supplies,MESS 1
2023-07-31,1920.62,Daily Fresh Milk,MESS 2
2023-07-31,951.94,Baker Choice,MESS 2
2023-08-01,2169.89,Daily Fresh Milk,CANTEEN
2023-08-01,1453.92,Baker Choice,CANTEEN
2023-08-01,24452.04,Daily Fresh Milk,GUEST HOUSE
2023-08-01,1410.6,Baker Choice,GUEST HOUSE
2023-08-01,372.0,Spice World,MESS 1
2023-08-01,3194.13,Wholesale Flour,MESS 1
2023-08-01,4139.45,Spice World,MESS 2
2023-08-01,15705.64,Wholesale Flour,MESS 2
2023-08-02,815.12,Baker Choice,CANTEEN
2023-08-02,4888.16,Priya Vegitables Chalai,CANTEEN
2023-08-02,4786.53,Daily Fresh Milk,GUEST HOUSE
2023-08-02,22359.47,Baker Choice,GUEST HOUSE
2023-08-02,1106.34,C H M Traders Nandini,MESS 1
2023-08-02,13523.85,Milan Agencies,MESS 1
2023-08-02,11504.63,Spice World,MESS 2
2023-08-03,5174.1,Spice World,CANTEEN
2023-08-03,5008.97,Wholesale Flour,CANTEEN
2023-08-03,18422.98,C H M Traders Nandini,GUEST HOUSE
2023-08-03,7829.55,Spice World,GUEST HOUSE
2023-08-03,1429.61,Priya Vegitables Chalai,MESS 1
2023-08-03,6935.57,Amma Vegitables,MESS 1
2023-08-03,876.34,Wholesale Flour,MESS 2
2023-08-04,2551.6,City Meat Center,CANTEEN
2023-08-04,2740.61,C H M Traders Nandini,GUEST HOUSE
2023-08-04,1449.57,Milan Agencies,GUEST HOUSE
2023-08-04,3855.3,Spice World,MESS 1
2023-08-04,681.7,Milan Agencies,MESS 1
2023-08-04,2356.57,Blue Water Supplies,MESS 2
2023-08-04,3640.19,Milan Agencies,MESS 2
2023-08-05,24384.08,Blue Water Supplies,CANTEEN
2023-08-05,2686.14,Amma Vegitables,CANTEEN
2023-08-05,457.21,Daily Fresh Milk,GUEST HOUSE
2023-08-05,3359.88,Green Leaf Salads,GUEST HOUSE
2023-08-05,353.52,Amma Vegitables,GUEST HOUSE
2023-08-05,303.52,Spice World,MESS 1
2023-08-05,6211.39,Spice World,MESS 2
2023-08-05,65957.99,Wholesale Flour,MESS 2
2023-08-06,1079.55,Spice World,CANTEEN
2023-08-06,4681.28,Wholesale Flour,CANTEEN
2023-08-06,4973.93,Spice World,GUEST HOUSE
2023-08-06,2228.21,Wholesale Flour,GUEST HOUSE
2023-08-06,87078.31,City Meat Center,MESS 1
2023-08-06,5194.48,General Provision Store,MESS 1
2023-08-06,17243.02,Daily Fresh Milk,MESS 2
2023-08-06,6813.15,Clean & Clear Services,MESS 2
2023-08-07,3432.76,Spice World,CANTEEN
2023-08-07,4271.44,Daily Fresh Milk,GUEST HOUSE
2023-08-07,4597.11,Baker Choice,GUEST HOUSE
2023-08-07,4928.45,C H M Traders Nandini,MESS 1
2023-08-07,3656.15,Milan Agencies,MESS 1
2023-08-07,1542.79,Spice World,MESS 2
2023-08-07,7073.81,Wholesale Flour,MESS 2
2023-08-08,2210.9,Priya Vegitables Chalai,CANTEEN
2023-08-08,2117.74,Amma Vegitables,CANTEEN
2023-08-08,39362.26,Priya Vegitables Chalai,GUEST HOUSE
2023-08-08,586.33,Daily Fresh Milk,MESS 1
2023-08-08,1586.97,Baker Choice,MESS 1
2023-08-08,4259.97,Daily Fresh Milk,MESS 2
2023-08-08,786.01,Baker Choice,MESS 2
2023-08-09,2130.54,Priya Vegitables Chalai,CANTEEN
2023-08-09,4742.6,Amma Vegitables,CANTEEN
2023-08-09,3501.33,Spice World,GUEST HOUSE
2023-08-09,658.8,Wholesale Flour,GUEST HOUSE
2023-08-09,206.74,Spice World,MESS 1
2023-08-09,2926.41,Wholesale Flour,MESS 1
2023-08-09,2636.2,Spice World,MESS 2
2023-08-09,6490.04,Wholesale Flour,MESS 2
2023-08-09,2048.02,City Meat Center,MESS 2
2023-08-10,696.03,Daily Fresh Milk,CANTEEN
2023-08-10,10402.26,Baker Choice,CANTEEN
2023-08-10,927.63,Priya Vegitables Chalai,GUEST HOUSE
2023-08-10,2865.76,Amma Vegitables,GUEST HOUSE
2023-08-10,1039.72,C H M Traders Nandini,MESS 1
2023-08-10,4827.65,Milan Agencies,MESS 1
2023-08-10,2034.71,Daily Fresh Milk,MESS 2
2023-08-10,1924.98,Farm Fresh Poultry,MESS 2
2023-08-10,1152.25,Amma Vegitables,MESS 2
2023-08-11,2714.25,Spice World,CANTEEN
2023-08-11,19706.92,Wholesale Flour,CANTEEN
2023-08-11,10465.36,C H M Traders Nandini,GUEST HOUSE
2023-08-11,750.11,Milan Agencies,GUEST HOUSE
2023-08-11,2595.39,C H M Traders Nandini,MESS 1
2023-08-11,6386.35,Milan Agencies,MESS 1
2023-08-11,4872.41,Spice World,MESS 2
2023-08-11,2339.34,Wholesale Flour,MESS 2
2023-08-12,2717.68,Spice World,CANTEEN
2023-08-12,7583.07,Wholesale Flour,CANTEEN
2023-08-12,6630.39,City Meat Center,GUEST HOUSE
2023-08-12,4972.43,Clean & Clear Services,GUEST HOUSE
2023-08-12,441.24,Daily Fresh Milk,MESS 1
2023-08-12,947.79,Clean & Clear Services,MESS 1
2023-08-12,18596.99,Spice World,MESS 2
2023-08-12,6588.61,Wholesale Flour,MESS 2
2023-08-13,1650.15,Spice World,CANTEEN
2023-08-13,935.7,Wholesale Flour,CANTEEN
2023-08-13,3738.37,Daily Fresh Milk,GUEST HOUSE
2023-08-13,6460.74,Priya Vegitables Chalai,MESS 1
2023-08-13,3622.67,Amma Vegitables,MESS 1
2023-08-13,3381.68,Daily Fresh Milk,MESS 2
2023-08-13,2187.31,Baker Choice,MESS 2
